bin_idx,time,id,satellite,network,band,elevation,azimuth,snr
34,45003,21006,6,1,true,17,88,43
34,45003,20024,24,1,false,25,134,47
34,45003,20006,6,1,false,17,88,50
34,45003,30020,20,2,false,22,120,42
34,45003,30009,9,2,false,21,51,46
34,45003,30005,5,2,false,13,120,31
34,45003,31020,20,2,true,22,120,48
34,45004,10009,9,0,false,14,96,47
34,45004,11009,9,0,true,14,96,50
34,45004,40002,2,3,false,15,107,42
34,45004,21024,24,1,true,25,134,38
34,45004,21006,6,1,true,17,88,42
34,45004,20024,24,1,false,25,134,47
34,45004,20006,6,1,false,17,88,50
34,45004,30020,20,2,false,22,120,42
34,45004,30009,9,2,false,21,51,45
34,45004,30005,5,2,false,13,120,32
34,45004,31020,20,2,true,22,120,48
34,45005,10009,9,0,false,14,96,47
34,45005,11009,9,0,true,14,96,50
34,45005,40002,2,3,false,15,107,43
34,45005,21024,24,1,true,25,134,39
34,45005,21006,6,1,true,17,88,42
34,45005,20024,24,1,false,25,134,47
34,45005,20006,6,1,false,17,88,50
34,45005,30020,20,2,false,22,120,41
34,45005,30009,9,2,false,21,51,44
34,45005,30005,5,2,false,13,120,32
34,45005,31020,20,2,true,22,120,48
34,45006,10009,9,0,false,14,96,47
34,45006,11009,9,0,true,14,96,50
34,45006,40002,2,3,false,15,107,44
34,45006,21024,24,1,true,25,134,39
34,45006,21006,6,1,true,17,88,42
34,45006,20024,24,1,false,25,134,47
34,45006,20006,6,1,false,17,88,50
34,45006,30020,20,2,false,22,120,39
34,45006,30009,9,2,false,21,51,44
34,45006,30005,5,2,false,13,120,30
34,45006,31020,20,2,true,22,120,48
34,45007,10009,9,0,false,14,96,48
34,45007,11009,9,0,true,14,96,50
34,45007,40002,2,3,false,15,107,43
34,45007,21024,24,1,true,25,134,38
34,45007,21006,6,1,true,17,88,41
34,45007,20024,24,1,false,25,134,47
34,45007,20006,6,1,false,17,88,50
34,45007,30020,20,2,false,22,120,32
34,45007,30009,9,2,false,21,51,45
34,45007,30005,5,2,false,13,120,30
34,45007,31020,20,2,true,22,120,48
34,45008,10009,9,0,false,14,96,48
34,45008,11009,9,0,true,14,96,50
34,45008,40002,2,3,false,15,107,42
34,45008,21024,24,1,true,25,134,38
34,45008,21006,6,1,true,17,88,41
34,45008,20024,24,1,false,25,134,47
34,45008,20006,6,1,false,17,88,50
34,45008,30020,20,2,false,22,120,34
34,45008,30009,9,2,false,21,51,45
34,45008,30005,5,2,false,13,120,29
34,45008,31020,20,2,true,22,120,47
34,45009,10009,9,0,false,14,96,48
34,45009,11009,9,0,true,14,96,50
34,45009,40002,2,3,false,15,107,43
34,45009,21024,24,1,true,25,134,38
34,45009,21006,6,1,true,17,88,42
34,45009,20024,24,1,false,25,134,47
34,45009,20006,6,1,false,17,88,50
34,45009,30020,20,2,false,22,120,35
34,45009,30009,9,2,false,21,51,45
34,45009,30005,5,2,false,13,120,30
34,45009,31020,20,2,true,22,120,47
34,45010,10009,9,0,false,14,96,47
34,45010,11009,9,0,true,14,96,50
34,45010,40002,2,3,false,15,107,43
34,45010,21024,24,1,true,25,134,39
34,45010,21006,6,1,true,17,88,42
34,45010,20024,24,1,false,25,134,47
34,45010,20006,6,1,false,17,88,50
34,45010,30020,20,2,false,22,120,42
34,45010,30009,9,2,false,21,51,45
34,45010,30005,5,2,false,13,120,31
34,45010,31020,20,2,true,22,120,47
34,45011,10009,9,0,false,14,96,47
34,45011,11009,9,0,true,14,96,50
34,45011,40002,2,3,false,15,107,44
34,45011,21024,24,1,true,25,134,39
34,45011,21006,6,1,true,17,88,42
34,45011,20024,24,1,false,25,134,47
34,45011,20006,6,1,false,17,88,50
34,45011,30020,20,2,false,22,120,42
34,45011,30009,9,2,false,21,51,45
34,45011,30005,5,2,false,13,120,32
34,45011,31020,20,2,true,22,120,47
34,45012,10009,9,0,false,14,96,47
34,45012,11009,9,0,true,14,96,50
34,45012,40002,2,3,false,15,107,44
34,45012,21024,24,1,true,25,134,39
34,45012,21006,6,1,true,17,88,43
34,45012,20024,24,1,false,25,134,47
34,45012,20006,6,1,false,17,88,50
34,45012,30020,20,2,false,22,120,40
34,45012,30009,9,2,false,21,51,45
34,45012,30005,5,2,false,13,120,32
34,45012,31020,20,2,true,22,120,47
34,45013,10009,9,0,false,14,96,47
34,45013,11009,9,0,true,14,96,50
34,45013,40002,2,3,false,15,107,44
34,45013,21024,24,1,true,25,134,39
34,45013,21006,6,1,true,17,88,43
34,45013,20024,24,1,false,25,134,47
34,45013,20006,6,1,false,17,88,50
34,45013,30020,20,2,false,22,120,40
34,45013,30009,9,2,false,21,51,45
34,45013,30005,5,2,false,13,120,32
34,45013,31020,20,2,true,22,120,48
34,45014,10009,9,0,false,14,96,47
34,45014,11009,9,0,true,14,96,50
34,45014,40002,2,3,false,15,107,44
34,45014,21024,24,1,true,25,134,40
34,45014,21006,6,1,true,17,88,43
34,45014,20024,24,1,false,25,134,48
34,45014,20006,6,1,false,17,88,50
34,45014,30020,20,2,false,22,120,40
34,45014,30009,9,2,false,21,51,45
34,45014,30005,5,2,false,13,120,33
34,45014,31020,20,2,true,22,120,48
34,45015,10009,9,0,false,14,96,47
34,45015,11009,9,0,true,14,96,50
34,45015,40002,2,3,false,15,107,44
34,45015,21024,24,1,true,25,134,40
34,45015,21006,6,1,true,17,88,44
34,45015,20024,24,1,false,25,134,48
34,45015,20006,6,1,false,17,88,50
34,45015,30020,20,2,false,22,120,40
34,45015,30009,9,2,false,21,51,45
34,45015,30005,5,2,false,13,120,33
34,45015,31020,20,2,true,22,120,47
34,45016,10009,9,0,false,14,96,46
34,45016,11009,9,0,true,14,96,50
34,45016,40002,2,3,false,15,107,44
34,45016,21024,24,1,true,25,134,39
34,45016,21006,6,1,true,17,88,44
34,45016,20024,24,1,false,25,134,48
34,45016,20006,6,1,false,17,88,50
34,45016,30020,20,2,false,22,120,41
34,45016,30009,9,2,false,21,51,45
34,45016,30005,5,2,false,13,120,33
34,45016,31020,20,2,true,22,120,47
34,45017,10009,9,0,false,14,96,46
34,45017,11009,9,0,true,14,96,50
34,45017,40002,2,3,false,15,107,45
34,45017,21024,24,1,true,25,134,39
34,45017,21006,6,1,true,17,88,44
34,45017,20024,24,1,false,25,134,48
34,45017,20006,6,1,false,17,88,50
34,45017,30020,20,2,false,22,120,41
34,45017,30009,9,2,false,21,51,45
34,45017,30005,5,2,false,13,120,33
34,45017,31020,20,2,true,22,120,47
34,45018,10009,9,0,false,14,96,46
34,45018,11009,9,0,true,14,96,50
34,45018,40002,2,3,false,15,107,44
34,45018,21024,24,1,true,25,134,39
34,45018,21006,6,1,true,17,88,44
34,45018,20024,24,1,false,25,134,48
34,45018,20006,6,1,false,17,88,50
34,45018,30020,20,2,false,22,120,41
34,45018,30009,9,2,false,21,51,45
34,45018,30005,5,2,false,13,120,31
34,45018,31020,20,2,true,22,120,47
34,45019,10009,9,0,false,14,96,46
34,45019,11009,9,0,true,14,96,50
34,45019,40002,2,3,false,15,107,44
34,45019,21024,24,1,true,25,134,38
34,45019,21006,6,1,true,17,88,44
34,45019,20024,24,1,false,25,134,47
34,45019,20006,6,1,false,17,88,50
34,45019,30020,20,2,false,22,120,40
34,45019,30009,9,2,false,21,51,45
34,45019,30005,5,2,false,13,120,30
34,45019,31020,20,2,true,22,120,47
34,45020,10009,9,0,false,14,96,46
34,45020,11009,9,0,true,14,96,49
34,45020,40002,2,3,false,15,107,44
34,45020,21024,24,1,true,25,134,36
34,45020,21006,6,1,true,17,88,43
34,45020,20024,24,1,false,25,134,47
34,45020,20006,6,1,false,17,88,50
34,45020,30020,20,2,false,22,120,38
34,45020,30009,9,2,false,21,51,44
34,45020,30005,5,2,false,13,120,22
34,45020,31020,20,2,true,22,120,47
34,45021,10009,9,0,false,14,96,46
34,45021,11009,9,0,true,14,96,49
34,45021,40002,2,3,false,15,107,44
34,45021,21024,24,1,true,25,134,36
34,45021,21006,6,1,true,17,88,43
34,45021,20024,24,1,false,25,134,47
34,45021,20006,6,1,false,17,88,50
34,45021,30020,20,2,false,22,120,39
34,45021,30009,9,2,false,21,51,44
34,45021,30005,5,2,false,13,120,23
34,45021,31020,20,2,true,22,120,48
34,45022,10009,9,0,false,14,96,46
34,45022,11009,9,0,true,14,96,49
34,45022,40002,2,3,false,15,107,45
34,45022,21024,24,1,true,25,134,36
34,45022,21006,6,1,true,17,88,43
34,45022,20024,24,1,false,25,134,47
34,45022,20006,6,1,false,17,88,50
34,45022,30020,20,2,false,22,120,40
34,45022,30009,9,2,false,21,51,44
34,45022,30005,5,2,false,13,120,25
34,45022,31020,20,2,true,22,120,48
34,45023,10009,9,0,false,14,96,45
34,45023,11009,9,0,true,14,96,49
34,45023,40002,2,3,false,15,107,45
34,45023,21024,24,1,true,25,134,37
34,45023,21006,6,1,true,17,88,43
34,45023,20024,24,1,false,25,134,47
34,45023,20006,6,1,false,17,88,50
34,45023,30020,20,2,false,22,120,40
34,45023,30009,9,2,false,21,51,44
34,45023,30005,5,2,false,13,120,26
34,45023,31020,20,2,true,22,120,48
34,45024,10009,9,0,false,14,96,44
34,45024,11009,9,0,true,14,96,49
34,45024,40002,2,3,false,15,107,46
34,45024,21006,6,1,true,17,88,43
34,45024,21024,24,1,true,25,134,38
34,45024,20024,24,1,false,25,134,47
34,45024,20006,6,1,false,17,88,50
34,45024,30020,20,2,false,22,120,33
34,45024,30009,9,2,false,21,51,44
34,45024,30005,5,2,false,13,120,27
34,45024,31020,20,2,true,22,120,48
34,45025,10009,9,0,false,14,96,43
34,45025,11009,9,0,true,14,96,49
34,45025,40002,2,3,false,15,107,46
34,45025,21006,6,1,true,17,88,43
34,45025,21024,24,1,true,25,134,39
34,45025,20024,24,1,false,25,134,48
34,45025,20006,6,1,false,17,88,50
34,45025,30020,20,2,false,22,120,34
34,45025,30009,9,2,false,21,51,44
34,45025,30005,5,2,false,13,120,27
34,45025,31020,20,2,true,22,120,49
34,45026,10009,9,0,false,14,96,43
34,45026,11009,9,0,true,14,96,49
34,45026,40002,2,3,false,15,107,46
34,45026,21006,6,1,true,16,88,43
34,45026,21024,24,1,true,25,134,40
34,45026,20024,24,1,false,25,134,48
34,45026,20006,6,1,false,16,88,50
34,45026,30020,20,2,false,22,120,42
34,45026,30009,9,2,false,21,51,45
34,45026,30005,5,2,false,13,120,27
34,45026,31020,20,2,true,22,120,49
34,45027,10009,9,0,false,14,96,43
34,45027,11009,9,0,true,14,96,49
34,45027,40002,2,3,false,15,107,46
34,45027,21006,6,1,true,16,88,43
34,45027,21024,24,1,true,25,134,40
34,45027,20024,24,1,false,25,134,48
34,45027,20006,6,1,false,16,88,50
34,45027,30020,20,2,false,22,120,41
34,45027,30009,9,2,false,21,51,46
34,45027,30005,5,2,false,13,120,26
34,45027,31020,20,2,true,22,120,49
34,45028,10009,9,0,false,14,96,43
34,45028,11009,9,0,true,14,96,48
34,45028,40002,2,3,false,15,107,46
34,45028,21024,24,1,true,25,134,40
34,45028,21006,6,1,true,16,88,43
34,45028,20024,24,1,false,25,134,48
34,45028,20006,6,1,false,16,88,50
34,45028,30020,20,2,false,22,120,41
34,45028,30009,9,2,false,21,51,46
34,45028,30005,5,2,false,13,120,26
34,45028,31020,20,2,true,22,120,49
34,45029,10009,9,0,false,14,96,44
34,45029,11009,9,0,true,14,96,48
34,45029,40002,2,3,false,15,107,46
34,45029,21024,24,1,true,25,134,39
34,45029,21006,6,1,true,16,88,43
34,45029,20024,24,1,false,25,134,48
34,45029,20006,6,1,false,16,88,50
34,45029,30020,20,2,false,22,120,41
34,45029,30009,9,2,false,21,51,46
34,45029,30005,5,2,false,13,120,26
34,45029,31020,20,2,true,22,120,49
34,45030,10009,9,0,false,14,96,44
34,45030,11009,9,0,true,14,96,48
34,45030,40002,2,3,false,15,107,46
34,45030,21024,24,1,true,25,134,39
34,45030,21006,6,1,true,16,88,44
34,45030,20024,24,1,false,25,134,48
34,45030,20006,6,1,false,16,88,50
34,45030,30020,20,2,false,22,120,41
34,45030,30009,9,2,false,21,51,45
34,45030,30005,5,2,false,13,120,26
34,45030,31020,20,2,true,22,120,49
34,45031,10009,9,0,false,14,96,44
34,45031,11009,9,0,true,14,96,48
34,45031,40002,2,3,false,15,107,47
34,45031,21024,24,1,true,25,134,39
34,45031,21006,6,1,true,16,88,44
34,45031,20024,24,1,false,25,134,48
34,45031,20006,6,1,false,16,88,50
34,45031,30020,20,2,false,22,120,40
34,45031,30009,9,2,false,21,51,44
34,45031,30005,5,2,false,13,120,28
34,45031,31020,20,2,true,22,120,49
34,45032,10009,9,0,false,14,96,45
34,45032,11009,9,0,true,14,96,48
34,45032,40002,2,3,false,15,107,47
34,45032,21024,24,1,true,25,134,40
34,45032,21006,6,1,true,16,88,44
34,45032,20024,24,1,false,25,134,48
34,45032,20006,6,1,false,16,88,50
34,45032,30020,20,2,false,22,120,41
34,45032,30009,9,2,false,21,51,44
34,45032,30005,5,2,false,13,120,27
34,45032,31020,20,2,true,22,120,49
34,45033,10009,9,0,false,14,96,45
34,45033,11009,9,0,true,14,96,48
34,45033,40002,2,3,false,15,107,47
34,45033,21024,24,1,true,25,134,41
34,45033,21006,6,1,true,16,88,44
34,45033,20024,24,1,false,25,134,48
34,45033,20006,6,1,false,16,88,50
34,45033,30020,20,2,false,22,120,41
34,45033,30009,9,2,false,21,51,45
34,45033,30005,5,2,false,13,120,28
34,45033,31020,20,2,true,22,120,49
34,45034,10009,9,0,false,14,96,45
34,45034,11009,9,0,true,14,96,48
34,45034,40002,2,3,false,15,107,46
34,45034,21024,24,1,true,25,134,41
34,45034,21006,6,1,true,16,88,44
34,45034,20024,24,1,false,25,134,49
34,45034,20006,6,1,false,16,88,50
34,45034,30020,20,2,false,22,120,40
34,45034,30009,9,2,false,21,51,46
34,45034,30005,5,2,false,13,120,29
34,45034,31020,20,2,true,22,120,50
34,45035,10009,9,0,false,14,96,45
34,45035,11009,9,0,true,14,96,48
34,45035,40002,2,3,false,15,107,46
34,45035,21024,24,1,true,25,134,41
34,45035,21006,6,1,true,16,88,44
34,45035,20024,24,1,false,25,134,49
34,45035,20006,6,1,false,16,88,50
34,45035,30020,20,2,false,22,120,39
34,45035,30009,9,2,false,21,51,45
34,45035,30005,5,2,false,13,120,28
34,45035,31020,20,2,true,22,120,50
34,45036,10009,9,0,false,14,96,44
34,45036,11009,9,0,true,14,96,48
34,45036,40002,2,3,false,15,107,45
34,45036,21024,24,1,true,25,134,41
34,45036,21006,6,1,true,16,88,45
34,45036,20024,24,1,false,25,134,49
34,45036,20006,6,1,false,16,88,50
34,45036,30020,20,2,false,22,120,39
34,45036,30009,9,2,false,21,51,45
34,45036,30005,5,2,false,13,120,28
34,45036,31020,20,2,true,22,120,50
34,45037,10009,9,0,false,14,96,44
34,45037,11009,9,0,true,14,96,48
34,45037,40002,2,3,false,15,107,45
34,45037,21024,24,1,true,25,134,40
34,45037,21006,6,1,true,16,88,46
34,45037,20024,24,1,false,25,134,49
34,45037,20006,6,1,false,16,88,50
34,45037,30020,20,2,false,22,120,39
34,45037,30009,9,2,false,21,51,45
34,45037,30005,5,2,false,13,120,27
34,45037,31020,20,2,true,22,120,50
34,45038,10009,9,0,false,14,96,45
34,45038,11009,9,0,true,14,96,48
34,45038,40002,2,3,false,15,107,46
34,45038,21024,24,1,true,25,134,40
34,45038,21006,6,1,true,16,88,46
34,45038,20024,24,1,false,25,134,49
34,45038,20006,6,1,false,16,88,50
34,45038,30020,20,2,false,22,120,40
34,45038,30009,9,2,false,21,51,45
34,45038,30005,5,2,false,13,120,27
34,45038,31020,20,2,true,22,120,50
34,45039,10009,9,0,false,14,96,45
34,45039,11009,9,0,true,14,96,48
34,45039,40002,2,3,false,15,107,45
34,45039,21024,24,1,true,25,134,40
34,45039,21006,6,1,true,16,88,46
34,45039,20024,24,1,false,25,134,49
34,45039,20006,6,1,false,16,88,50
34,45039,30020,20,2,false,22,120,41
34,45039,30009,9,2,false,21,51,45
34,45039,30005,5,2,false,13,120,26
34,45039,31020,20,2,true,22,120,50
34,45040,10009,9,0,false,14,96,44
34,45040,11009,9,0,true,14,96,48
34,45040,40002,2,3,false,15,107,44
34,45040,21024,24,1,true,25,134,40
34,45040,21006,6,1,true,16,88,46
34,45040,20024,24,1,false,25,134,49
34,45040,20006,6,1,false,16,88,50
34,45040,30020,20,2,false,22,120,41
34,45040,30009,9,2,false,21,51,45
34,45040,30005,5,2,false,13,120,27
34,45040,31020,20,2,true,22,120,50
34,45041,10009,9,0,false,14,96,44
34,45041,11009,9,0,true,14,96,48
34,45041,40002,2,3,false,15,107,43
34,45041,21024,24,1,true,25,134,40
34,45041,21006,6,1,true,16,88,46
34,45041,20024,24,1,false,25,134,49
34,45041,20006,6,1,false,16,88,50
34,45041,30020,20,2,false,22,120,40
34,45041,30009,9,2,false,21,51,45
34,45041,30005,5,2,false,13,120,28
34,45041,31020,20,2,true,22,120,50
34,45042,10009,9,0,false,14,96,44
34,45042,11009,9,0,true,14,96,48
34,45042,40002,2,3,false,15,107,44
34,45042,21024,24,1,true,25,134,40
34,45042,21006,6,1,true,16,88,46
34,45042,20024,24,1,false,25,134,49
34,45042,20006,6,1,false,16,88,49
34,45042,30020,20,2,false,22,120,40
34,45042,30009,9,2,false,21,51,45
34,45042,30005,5,2,false,13,120,26
34,45042,31020,20,2,true,22,120,50
34,45043,10009,9,0,false,14,96,44
34,45043,11009,9,0,true,14,96,48
34,45043,40002,2,3,false,15,107,45
34,45043,21024,24,1,true,25,134,40
34,45043,21006,6,1,true,16,88,46
34,45043,20024,24,1,false,25,134,49
34,45043,20006,6,1,false,16,88,49
34,45043,30020,20,2,false,22,120,38
34,45043,30009,9,2,false,21,51,45
34,45043,30005,5,2,false,13,120,24
34,45043,31020,20,2,true,22,120,50
34,45044,10009,9,0,false,14,96,43
34,45044,11009,9,0,true,14,96,48
34,45044,40002,2,3,false,15,107,45
34,45044,21024,24,1,true,26,133,40
34,45044,21006,6,1,true,16,88,46
34,45044,20024,24,1,false,26,133,49
34,45044,20006,6,1,false,16,88,49
34,45044,30020,20,2,false,22,120,40
34,45044,30009,9,2,false,21,51,45
34,45044,30005,5,2,false,13,120,25
34,45044,31020,20,2,true,22,120,50
34,45045,10009,9,0,false,14,96,43
34,45045,11009,9,0,true,14,96,47
34,45045,40002,2,3,false,15,107,45
34,45045,21024,24,1,true,26,133,41
34,45045,21006,6,1,true,16,88,46
34,45045,20024,24,1,false,26,133,49
34,45045,20006,6,1,false,16,88,49
34,45045,30020,20,2,false,22,120,40
34,45045,30009,9,2,false,21,51,44
34,45045,30005,5,2,false,13,120,25
34,45045,31020,20,2,true,22,120,50
34,45046,10009,9,0,false,14,96,43
34,45046,11009,9,0,true,14,96,46
34,45046,40002,2,3,false,15,107,46
34,45046,21024,24,1,true,26,133,41
34,45046,21006,6,1,true,16,88,46
34,45046,20024,24,1,false,26,133,49
34,45046,20006,6,1,false,16,88,49
34,45046,30020,20,2,false,22,120,41
34,45046,30009,9,2,false,21,51,44
34,45046,30005,5,2,false,13,120,25
34,45046,31020,20,2,true,22,120,50
34,45047,10009,9,0,false,14,96,43
34,45047,11009,9,0,true,14,96,46
34,45047,40002,2,3,false,15,107,46
34,45047,21024,24,1,true,26,133,41
34,45047,21006,6,1,true,16,88,46
34,45047,20024,24,1,false,26,133,49
34,45047,20006,6,1,false,16,88,49
34,45047,30020,20,2,false,22,120,40
34,45047,30009,9,2,false,21,51,44
34,45047,30005,5,2,false,13,120,26
34,45047,31020,20,2,true,22,120,50
34,45048,10009,9,0,false,14,96,44
34,45048,11009,9,0,true,14,96,46
34,45048,40002,2,3,false,15,107,45
34,45048,21024,24,1,true,26,133,41
34,45048,21006,6,1,true,16,88,46
34,45048,20024,24,1,false,26,133,49
34,45048,20006,6,1,false,16,88,49
34,45048,30020,20,2,false,22,120,40
34,45048,30009,9,2,false,21,51,44
34,45048,30005,5,2,false,13,120,26
34,45048,31020,20,2,true,22,120,50
34,45049,10009,9,0,false,14,96,44
34,45049,11009,9,0,true,14,96,46
34,45049,40002,2,3,false,15,107,46
34,45049,21024,24,1,true,26,133,42
34,45049,21006,6,1,true,16,88,46
34,45049,20024,24,1,false,26,133,48
34,45049,20006,6,1,false,16,88,49
34,45049,30020,20,2,false,22,120,41
34,45049,30009,9,2,false,21,51,43
34,45049,30005,5,2,false,13,120,26
34,45049,31020,20,2,true,22,120,49
34,45050,10009,9,0,false,14,96,44
34,45050,11009,9,0,true,14,96,46
34,45050,40002,2,3,false,15,107,46
34,45050,21024,24,1,true,26,133,42
34,45050,21006,6,1,true,16,88,46
34,45050,20024,24,1,false,26,133,48
34,45050,20006,6,1,false,16,88,49
34,45050,30020,20,2,false,22,120,41
34,45050,30009,9,2,false,21,51,43
34,45050,30005,5,2,false,13,120,26
34,45050,31020,20,2,true,22,120,49
34,45051,10009,9,0,false,14,96,45
34,45051,11009,9,0,true,14,96,46
34,45051,40002,2,3,false,15,107,45
34,45051,21024,24,1,true,26,133,42
34,45051,21006,6,1,true,16,88,46
34,45051,20024,24,1,false,26,133,48
34,45051,20006,6,1,false,16,88,49
34,45051,30020,20,2,false,22,120,41
34,45051,30009,9,2,false,21,51,43
34,45051,30005,5,2,false,13,120,26
34,45051,31020,20,2,true,22,120,49
34,45052,10009,9,0,false,14,96,45
34,45052,11009,9,0,true,14,96,46
34,45052,40002,2,3,false,15,107,45
34,45052,21006,6,1,true,16,88,46
34,45052,21024,24,1,true,26,133,42
34,45052,20024,24,1,false,26,133,48
34,45052,20006,6,1,false,16,88,49
34,45052,30020,20,2,false,22,120,41
34,45052,30009,9,2,false,21,51,43
34,45052,30005,5,2,false,13,120,26
34,45052,31020,20,2,true,22,120,49
34,45053,10009,9,0,false,14,96,45
34,45053,11009,9,0,true,14,96,46
34,45053,40002,2,3,false,15,107,45
34,45053,21006,6,1,true,16,88,46
34,45053,21024,24,1,true,26,133,42
34,45053,20024,24,1,false,26,133,48
34,45053,20006,6,1,false,16,88,49
34,45053,30020,20,2,false,22,120,40
34,45053,30009,9,2,false,21,51,43
34,45053,30005,5,2,false,13,120,26
34,45053,31020,20,2,true,22,120,49
34,45054,10009,9,0,false,14,96,45
34,45054,11009,9,0,true,14,96,46
34,45054,40002,2,3,false,15,107,46
34,45054,21006,6,1,true,16,88,46
34,45054,21024,24,1,true,26,133,42
34,45054,20024,24,1,false,26,133,48
34,45054,20006,6,1,false,16,88,49
34,45054,30020,20,2,false,22,120,38
34,45054,30009,9,2,false,21,51,43
34,45054,30005,5,2,false,13,120,26
34,45054,31020,20,2,true,22,120,49
34,45055,10009,9,0,false,14,96,44
34,45055,11009,9,0,true,14,96,46
34,45055,40002,2,3,false,15,107,46
34,45055,21006,6,1,true,16,88,46
34,45055,21024,24,1,true,26,133,42
34,45055,20024,24,1,false,26,133,48
34,45055,20006,6,1,false,16,88,49
34,45055,30020,20,2,false,22,120,38
34,45055,30009,9,2,false,21,51,43
34,45055,30005,5,2,false,13,120,25
34,45055,31020,20,2,true,22,120,49
34,45056,10009,9,0,false,14,96,44
34,45056,11009,9,0,true,14,96,46
34,45056,40002,2,3,false,15,107,46
34,45056,21006,6,1,true,16,88,46
34,45056,21024,24,1,true,26,133,42
34,45056,20024,24,1,false,26,133,48
34,45056,20006,6,1,false,16,88,49
34,45056,30020,20,2,false,22,120,38
34,45056,30009,9,2,false,21,51,43
34,45056,30005,5,2,false,13,120,25
34,45056,31020,20,2,true,22,120,49
34,45057,10009,9,0,false,14,96,44
34,45057,11009,9,0,true,14,96,46
34,45057,40002,2,3,false,15,107,46
34,45057,21024,24,1,true,26,133,42
34,45057,21006,6,1,true,16,88,46
34,45057,20024,24,1,false,26,133,48
34,45057,20006,6,1,false,16,88,49
34,45057,30020,20,2,false,22,120,38
34,45057,30009,9,2,false,21,51,43
34,45057,30005,5,2,false,13,120,26
34,45057,31020,20,2,true,22,120,49
34,45058,10009,9,0,false,14,96,44
34,45058,11009,9,0,true,14,96,46
34,45058,40002,2,3,false,14,108,46
34,45058,21024,24,1,true,26,133,42
34,45058,21006,6,1,true,16,88,46
34,45058,20024,24,1,false,26,133,48
34,45058,20006,6,1,false,16,88,49
34,45058,30020,20,2,false,22,120,38
34,45058,30009,9,2,false,21,51,43
34,45058,30005,5,2,false,13,120,26
34,45058,31020,20,2,true,22,120,50
34,45059,10009,9,0,false,14,96,43
34,45059,11009,9,0,true,14,96,45
34,45059,40002,2,3,false,14,108,46
34,45059,21024,24,1,true,26,133,43
34,45059,21006,6,1,true,16,88,47
34,45059,20024,24,1,false,26,133,48
34,45059,20006,6,1,false,16,88,48
34,45059,30020,20,2,false,22,120,39
34,45059,30009,9,2,false,21,51,43
34,45059,30005,5,2,false,13,120,27
34,45059,31020,20,2,true,22,120,50
34,45060,10009,9,0,false,14,96,42
34,45060,11009,9,0,true,14,96,45
34,45060,40002,2,3,false,14,108,46
34,45060,21024,24,1,true,26,133,43
34,45060,21006,6,1,true,16,88,47
34,45060,20024,24,1,false,26,133,48
34,45060,20006,6,1,false,16,88,48
34,45060,30020,20,2,false,22,120,39
34,45060,30009,9,2,false,21,51,43
34,45060,30005,5,2,false,13,120,27
34,45060,31020,20,2,true,22,120,50
34,45061,10009,9,0,false,14,96,43
34,45061,11009,9,0,true,14,96,45
34,45061,40002,2,3,false,14,108,47
34,45061,21024,24,1,true,26,133,42
34,45061,21006,6,1,true,16,88,47
34,45061,20024,24,1,false,26,133,48
34,45061,20006,6,1,false,16,88,48
34,45061,30020,20,2,false,22,120,39
34,45061,30009,9,2,false,21,51,43
34,45061,30005,5,2,false,13,120,27
34,45061,31020,20,2,true,22,120,50
34,45062,10009,9,0,false,14,96,42
34,45062,11009,9,0,true,14,96,46
34,45062,40002,2,3,false,14,108,47
34,45062,21024,24,1,true,26,133,41
34,45062,21006,6,1,true,16,88,47
34,45062,20024,24,1,false,26,133,49
34,45062,20006,6,1,false,16,88,48
34,45062,30020,20,2,false,22,120,40
34,45062,30009,9,2,false,21,51,44
34,45062,30005,5,2,false,13,120,27
34,45062,31020,20,2,true,22,120,50
34,45063,10009,9,0,false,14,96,42
34,45063,11009,9,0,true,14,96,46
34,45063,40002,2,3,false,14,108,47
34,45063,21024,24,1,true,26,133,41
34,45063,21006,6,1,true,16,88,47
34,45063,20024,24,1,false,26,133,49
34,45063,20006,6,1,false,16,88,47
34,45063,30020,20,2,false,22,120,41
34,45063,30009,9,2,false,21,51,44
34,45063,30005,5,2,false,13,120,27
34,45063,31020,20,2,true,22,120,49
34,45064,10009,9,0,false,14,96,41
34,45064,11009,9,0,true,14,96,46
34,45064,40002,2,3,false,14,108,47
34,45064,21024,24,1,true,26,133,41
34,45064,21006,6,1,true,16,88,47
34,45064,20024,24,1,false,26,133,49
34,45064,20006,6,1,false,16,88,47
34,45064,30020,20,2,false,22,120,41
34,45064,30009,9,2,false,21,51,44
34,45064,30005,5,2,false,13,120,28
34,45064,31020,20,2,true,22,120,49
34,45065,10009,9,0,false,14,96,40
34,45065,11009,9,0,true,14,96,46
34,45065,40002,2,3,false,14,108,47
34,45065,21006,6,1,true,16,88,47
34,45065,21024,24,1,true,26,133,41
34,45065,20024,24,1,false,26,133,49
34,45065,20006,6,1,false,16,88,47
34,45065,30020,20,2,false,22,120,40
34,45065,30009,9,2,false,21,51,44
34,45065,30005,5,2,false,13,120,28
34,45065,31020,20,2,true,22,120,49
34,45066,10009,9,0,false,14,96,40
34,45066,11009,9,0,true,14,96,46
34,45066,40002,2,3,false,14,108,47
34,45066,21006,6,1,true,16,88,47
34,45066,21024,24,1,true,26,133,41
34,45066,20024,24,1,false,26,133,49
34,45066,20006,6,1,false,16,88,47
34,45066,30020,20,2,false,22,120,38
34,45066,30009,9,2,false,21,51,43
